REGION,TECHNOLOGY,YEAR,VALUE,EMISSION,MODE_OF_OPERATION,TIMESLICE,FUEL,STORAGE,REGION.1
RE1,PWRNGS002_A,2015.0,0.0225850372615473,,,S108,NGS_A,,
RE1,PWRNGS002_A,2016.0,0.0225850372615473,,,S108,NGS_A,,
RE1,PWRNGS002_A,2018.0,0.0225850372615473,,,S108,NGS_A,,
RE1,PWRNGS002_A,2019.0,0.0225850372615473,,,S108,NGS_A,,
RE1,PWRNGS002_A,2020.0,0.134916864368071,,,S108,NGS_A,,
RE1,PWRNGS002_A,2049.0,2.97286230301558,,,S108,NGS_A,,
RE1,PWRNGS002_A,2050.0,10.8870355461759,,,S108,NGS_A,,
RE1,PWRTRN_A,2015.0,5.04647631674134,,,S108,ELC001_A,,
RE1,PWRTRN_A,2016.0,5.25930545824847,,,S108,ELC001_A,,
RE1,PWRTRN_A,2017.0,5.66512855214614,,,S108,ELC001_A,,
RE1,PWRTRN_A,2018.0,6.06903648975002,,,S108,ELC001_A,,
RE1,PWRTRN_A,2019.0,6.47103279396131,,,S108,ELC001_A,,
RE1,PWRTRN_A,2020.0,6.87111396213886,,,S108,ELC001_A,,
RE1,PWRTRN_A,2021.0,7.22616768962077,,,S108,ELC001_A,,
RE1,PWRTRN_A,2022.0,7.60577104776945,,,S108,ELC001_A,,
RE1,PWRTRN_A,2023.0,8.01120238706572,,,S108,ELC001_A,,
RE1,PWRTRN_A,2024.0,8.44385297128355,,,S108,ELC001_A,,
RE1,PWRTRN_A,2025.0,8.90522383301016,,,S108,ELC001_A,,
RE1,PWRTRN_A,2026.0,9.50353477837109,,,S108,ELC001_A,,
RE1,PWRTRN_A,2027.0,10.1415018167437,,,S108,ELC001_A,,
RE1,PWRTRN_A,2028.0,10.8216380384266,,,S108,ELC001_A,,
RE1,PWRTRN_A,2029.0,11.5465945528186,,,S108,ELC001_A,,
RE1,PWRTRN_A,2030.0,12.3192029302084,,,S108,ELC001_A,,
RE1,PWRTRN_A,2031.0,13.1722552480054,,,S108,ELC001_A,,
RE1,PWRTRN_A,2032.0,14.089679227115,,,S108,ELC001_A,,
RE1,PWRTRN_A,2033.0,15.0756673146518,,,S108,ELC001_A,,
RE1,PWRTRN_A,2034.0,16.1347736569641,,,S108,ELC001_A,,
RE1,PWRTRN_A,2035.0,17.6422503290787,,,S108,ELC001_A,,
RE1,PWRTRN_A,2036.0,18.9640446525852,,,S108,ELC001_A,,
RE1,PWRTRN_A,2037.0,20.3821042888146,,,S108,ELC001_A,,
RE1,PWRTRN_A,2038.0,21.9035107780156,,,S108,ELC001_A,,
RE1,PWRTRN_A,2039.0,23.5358785613021,,,S108,ELC001_A,,
RE1,PWRTRN_A,2040.0,25.2873815954523,,,S108,ELC001_A,,
RE1,PWRTRN_A,2041.0,26.7135997261689,,,S108,ELC001_A,,
RE1,PWRTRN_A,2042.0,28.2199044339301,,,S108,ELC001_A,,
RE1,PWRTRN_A,2043.0,29.810765719622,,,S108,ELC001_A,,
RE1,PWRTRN_A,2044.0,31.4909386346783,,,S108,ELC001_A,,
RE1,PWRTRN_A,2045.0,33.2653934172327,,,S108,ELC001_A,,
RE1,PWRTRN_A,2046.0,35.1771575023589,,,S108,ELC001_A,,
RE1,PWRTRN_A,2047.0,37.1958403430912,,,S108,ELC001_A,,
RE1,PWRTRN_A,2048.0,39.3274179447751,,,S108,ELC001_A,,
RE1,PWRTRN_A,2049.0,41.5781967294388,,,S108,ELC001_A,,
RE1,PWRTRN_A,2050.0,43.9548253309884,,,S108,ELC001_A,,
RE1,PWRDIST_A,2015.0,4.80616792070604,,,S108,ELC002_A,,
RE1,PWRDIST_A,2016.0,5.00886234118902,,,S108,ELC002_A,,
RE1,PWRDIST_A,2017.0,5.39536052585347,,,S108,ELC002_A,,
RE1,PWRDIST_A,2018.0,5.78003475214288,,,S108,ELC002_A,,
RE1,PWRDIST_A,2019.0,6.16288837520125,,,S108,ELC002_A,,
RE1,PWRDIST_A,2020.0,6.54391805917987,,,S108,ELC002_A,,
RE1,PWRDIST_A,2021.0,6.8820644663055,,,S108,ELC002_A,,
RE1,PWRDIST_A,2022.0,7.24359147406614,,,S108,ELC002_A,,
RE1,PWRDIST_A,2023.0,7.62971655911021,,,S108,ELC002_A,,
RE1,PWRDIST_A,2024.0,8.04176473455576,,,S108,ELC002_A,,
RE1,PWRDIST_A,2025.0,8.48116555524777,,,S108,ELC002_A,,
RE1,PWRDIST_A,2026.0,9.05098550321056,,,S108,ELC002_A,,
RE1,PWRDIST_A,2027.0,9.65857315880357,,,S108,ELC002_A,,
RE1,PWRDIST_A,2028.0,10.3063219413586,,,S108,ELC002_A,,
RE1,PWRDIST_A,2029.0,10.9967567169701,,,S108,ELC002_A,,
RE1,PWRDIST_A,2030.0,11.7325742192461,,,S108,ELC002_A,,
RE1,PWRDIST_A,2031.0,12.5450049981003,,,S108,ELC002_A,,
RE1,PWRDIST_A,2032.0,13.4187421210619,,,S108,ELC002_A,,
RE1,PWRDIST_A,2033.0,14.3577783949065,,,S108,ELC002_A,,
RE1,PWRDIST_A,2034.0,15.3664511018706,,,S108,ELC002_A,,
RE1,PWRDIST_A,2035.0,16.8021431705511,,,S108,ELC002_A,,
RE1,PWRDIST_A,2036.0,18.060994907224,,,S108,ELC002_A,,
RE1,PWRDIST_A,2037.0,19.4115278941091,,,S108,ELC002_A,,
RE1,PWRDIST_A,2038.0,20.8604864552529,,,S108,ELC002_A,,
RE1,PWRDIST_A,2039.0,22.4151224393353,,,S108,ELC002_A,,
RE1,PWRDIST_A,2040.0,24.0832205670975,,,S108,ELC002_A,,
RE1,PWRDIST_A,2041.0,25.4415235487322,,,S108,ELC002_A,,
RE1,PWRDIST_A,2042.0,26.8760994608858,,,S108,ELC002_A,,
RE1,PWRDIST_A,2043.0,28.3912054472591,,,S108,ELC002_A,,
RE1,PWRDIST_A,2044.0,29.991370128265,,,S108,ELC002_A,,
RE1,PWRDIST_A,2045.0,31.6813270640311,,,S108,ELC002_A,,
RE1,PWRDIST_A,2046.0,33.5020547641513,,,S108,ELC002_A,,
RE1,PWRDIST_A,2047.0,35.424609850563,,,S108,ELC002_A,,
RE1,PWRDIST_A,2048.0,37.4546837569286,,,S108,ELC002_A,,
RE1,PWRDIST_A,2049.0,39.5982825994655,,,S108,ELC002_A,,
RE1,PWRDIST_A,2050.0,41.8617384104651,,,S108,ELC002_A,,
RE1,PWRBIO_A,2015.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2016.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2017.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2018.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2019.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2020.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2021.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2022.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2023.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2024.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2025.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2026.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2027.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2028.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2029.0,0.5073354,,,S108,BIO_A,,
RE1,PWRBIO_A,2030.0,0.5073354,,,S108,BIO_A,,
RE1,PWRHYD_A,2015.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2016.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2017.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2018.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2019.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2020.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2021.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2022.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2023.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2024.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2025.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2026.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2027.0,1.09850031215782,,,S108,HYD_A,,
RE1,PWRHYD_A,2028.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2029.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2030.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2031.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2032.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2033.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2034.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2035.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2036.0,0.603184540142772,,,S108,HYD_A,,
RE1,PWRHYD_A,2037.0,0.233348763704868,,,S108,HYD_A,,
RE1,PWRHYD_A,2038.0,0.233348763704868,,,S108,HYD_A,,
RE1,PWRHYD_A,2039.0,0.233348763704868,,,S108,HYD_A,,
RE1,PWRGEO_A,2015.0,3.92473085950054,,,S108,GEO_A,,
RE1,PWRGEO_A,2016.0,3.92473085950054,,,S108,GEO_A,,
RE1,PWRGEO_A,2017.0,4.05922050919962,,,S108,GEO_A,,
RE1,PWRGEO_A,2018.0,4.46234095807727,,,S108,GEO_A,,
RE1,PWRGEO_A,2019.0,4.99552566684026,,,S108,GEO_A,,
RE1,PWRGEO_A,2020.0,5.39246428682618,,,S108,GEO_A,,
RE1,PWRGEO_A,2021.0,6.00099772532236,,,S108,GEO_A,,
RE1,PWRGEO_A,2022.0,6.38988896073246,,,S108,GEO_A,,
RE1,PWRGEO_A,2023.0,6.62245776541486,,,S108,GEO_A,,
RE1,PWRGEO_A,2024.0,6.62245776541486,,,S108,GEO_A,,
RE1,PWRGEO_A,2025.0,6.62245776541486,,,S108,GEO_A,,
RE1,PWRGEO_A,2026.0,7.89705157790878,,,S108,GEO_A,,
RE1,PWRGEO_A,2027.0,8.50746433337023,,,S108,GEO_A,,
RE1,PWRGEO_A,2028.0,9.59752991650934,,,S108,GEO_A,,
RE1,PWRGEO_A,2029.0,10.2911750061814,,,S108,GEO_A,,
RE1,PWRGEO_A,2030.0,11.0304138385482,,,S108,GEO_A,,
RE1,PWRGEO_A,2031.0,11.8081475251575,,,S108,GEO_A,,
RE1,PWRGEO_A,2032.0,12.7237828267655,,,S108,GEO_A,,
RE1,PWRGEO_A,2033.0,13.7078485591544,,,S108,GEO_A,,
RE1,PWRGEO_A,2034.0,14.7648899895727,,,S108,GEO_A,,
RE1,PWRGEO_A,2035.0,16.2694275739055,,,S108,GEO_A,,
RE1,PWRGEO_A,2036.0,17.5886448296418,,,S108,GEO_A,,
RE1,PWRGEO_A,2037.0,19.294824211365,,,S108,GEO_A,,
RE1,PWRGEO_A,2038.0,20.7505199940485,,,S108,GEO_A,,
RE1,PWRGEO_A,2039.0,22.312384567905,,,S108,GEO_A,,
RE1,PWRGEO_A,2040.0,23.8341137183325,,,S108,GEO_A,,
RE1,PWRGEO_A,2041.0,25.1296230625762,,,S108,GEO_A,,
RE1,PWRGEO_A,2042.0,24.9951334128771,,,S108,GEO_A,,
RE1,PWRGEO_A,2043.0,24.5920129639995,,,S108,GEO_A,,
RE1,PWRGEO_A,2044.0,24.0588282552365,,,S108,GEO_A,,
RE1,PWRGEO_A,2045.0,23.6618896352506,,,S108,GEO_A,,
RE1,PWRGEO_A,2046.0,23.0533561967544,,,S108,GEO_A,,
RE1,PWRGEO_A,2047.0,22.6644649613443,,,S108,GEO_A,,
RE1,PWRGEO_A,2048.0,22.4318961566619,,,S108,GEO_A,,
RE1,PWRGEO_A,2049.0,22.4318961566619,,,S108,GEO_A,,
RE1,PWRGEO_A,2050.0,22.4318961566619,,,S108,GEO_A,,
RE1,PWRSOL_A,2015.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2016.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2017.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2018.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2019.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2020.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2021.0,0.030150062116128,,,S108,SOL_A,,
RE1,PWRSOL_A,2022.0,0.088912875361264,,,S108,SOL_A,,
RE1,PWRSOL_A,2023.0,0.302380870125829,,,S108,SOL_A,,
RE1,PWRSOL_A,2024.0,0.73481096503728,,,S108,SOL_A,,
RE1,PWRSOL_A,2025.0,1.19594670090253,,,S108,SOL_A,,
RE1,PWRSOL_A,2026.0,1.19594670090253,,,S108,SOL_A,,
RE1,PWRSOL_A,2027.0,1.5018409705295,,,S108,SOL_A,,
RE1,PWRSOL_A,2028.0,1.83178278495415,,,S108,SOL_A,,
RE1,PWRSOL_A,2029.0,1.95449644976055,,,S108,SOL_A,,
RE1,PWRSOL_A,2030.0,2.16522252853649,,,S108,SOL_A,,
RE1,PWRSOL_A,2031.0,2.42763248838326,,,S108,SOL_A,,
RE1,PWRSOL_A,2032.0,2.55414128865288,,,S108,SOL_A,,
RE1,PWRSOL_A,2033.0,2.69010478304014,,,S108,SOL_A,,
RE1,PWRSOL_A,2034.0,2.83615096863679,,,S108,SOL_A,,
RE1,PWRSOL_A,2035.0,3.04402548420016,,,S108,SOL_A,,
RE1,PWRSOL_A,2036.0,3.23256798261786,,,S108,SOL_A,,
RE1,PWRSOL_A,2037.0,3.67117076927595,,,S108,SOL_A,,
RE1,PWRSOL_A,2038.0,3.95428037547666,,,S108,SOL_A,,
RE1,PWRSOL_A,2039.0,4.51995554154621,,,S108,SOL_A,,
RE1,PWRSOL_A,2040.0,5.6228837307343,,,S108,SOL_A,,
RE1,PWRSOL_A,2041.0,5.98020669711679,,,S108,SOL_A,,
RE1,PWRSOL_A,2042.0,6.94457487963202,,,S108,SOL_A,,
RE1,PWRSOL_A,2043.0,8.86581808282798,,,S108,SOL_A,,
RE1,PWRSOL_A,2044.0,10.0253197622819,,,S108,SOL_A,,
RE1,PWRSOL_A,2045.0,10.0253197622819,,,S108,SOL_A,,
RE1,PWRSOL_A,2046.0,9.96655694903677,,,S108,SOL_A,,
RE1,PWRSOL_A,2047.0,9.7530889542722,,,S108,SOL_A,,
RE1,PWRSOL_A,2048.0,9.32065885936075,,,S108,SOL_A,,
RE1,PWRSOL_A,2049.0,8.85952312349551,,,S108,SOL_A,,
RE1,PWRSOL_A,2050.0,8.85952312349549,,,S108,SOL_A,,
RE2,PWRWND_B,2015.0,5.77948500675,,,S101,WND_B,,
RE2,PWRWND_B,2016.0,5.25930545824847,,,S101,WND_B,,
RE2,PWRWND_B,2017.0,5.66512855214614,,,S101,WND_B,,
RE2,PWRWND_B,2018.0,6.06903648975002,,,S101,WND_B,,
RE2,PWRWND_B,2019.0,6.47103279396131,,,S101,WND_B,,
RE2,PWRWND_B,2020.0,6.87111396213886,,,S101,WND_B,,
RE2,PWRWND_B,2021.0,7.22616768962077,,,S101,WND_B,,
RE2,PWRWND_B,2022.0,7.60577104776945,,,S101,WND_B,,
RE2,PWRWND_B,2023.0,8.01120238706572,,,S101,WND_B,,
RE2,PWRWND_B,2024.0,8.44385297128355,,,S101,WND_B,,
RE2,PWRWND_B,2025.0,8.90522383301015,,,S101,WND_B,,
RE2,PWRWND_B,2026.0,9.50353477837109,,,S101,WND_B,,
RE2,PWRWND_B,2027.0,10.1415018167437,,,S101,WND_B,,
RE2,PWRWND_B,2028.0,10.8216380384266,,,S101,WND_B,,
RE2,PWRWND_B,2029.0,11.5465945528186,,,S101,WND_B,,
RE2,PWRWND_B,2030.0,12.3192029302084,,,S101,WND_B,,
RE2,PWRWND_B,2031.0,13.1722552480054,,,S101,WND_B,,
RE2,PWRWND_B,2032.0,14.089679227115,,,S101,WND_B,,
RE2,PWRWND_B,2033.0,15.0756673146518,,,S101,WND_B,,
RE2,PWRWND_B,2034.0,16.1347736569641,,,S101,WND_B,,
RE2,PWRWND_B,2035.0,17.6422503290787,,,S101,WND_B,,
RE2,PWRWND_B,2036.0,18.9640446525852,,,S101,WND_B,,
RE2,PWRWND_B,2037.0,20.3821042888146,,,S101,WND_B,,
RE2,PWRWND_B,2038.0,21.9035107780156,,,S101,WND_B,,
RE2,PWRWND_B,2039.0,23.5358785613021,,,S101,WND_B,,
RE2,PWRWND_B,2040.0,25.2873815954523,,,S101,WND_B,,
RE2,PWRWND_B,2041.0,26.7135997261689,,,S101,WND_B,,
RE2,PWRWND_B,2042.0,28.2199044339302,,,S101,WND_B,,
RE2,PWRWND_B,2043.0,36.9198481817149,,,S101,WND_B,,
RE2,PWRWND_B,2044.0,31.4909386346783,,,S101,WND_B,,
RE2,PWRWND_B,2045.0,33.2653934172327,,,S101,WND_B,,
RE2,PWRWND_B,2046.0,35.1771575023589,,,S101,WND_B,,
RE2,PWRWND_B,2047.0,37.1958403430912,,,S101,WND_B,,
RE2,PWRWND_B,2048.0,39.3274179447751,,,S101,WND_B,,
RE2,PWRWND_B,2049.0,41.5781967294388,,,S101,WND_B,,
RE2,PWRWND_B,2050.0,43.9548253309884,,,S101,WND_B,,
RE2,PWRTRN_B,2015.0,5.77948500675,,,S101,ELC001_B,,
RE2,PWRTRN_B,2016.0,5.25930545824847,,,S101,ELC001_B,,
RE2,PWRTRN_B,2017.0,5.66512855214614,,,S101,ELC001_B,,
RE2,PWRTRN_B,2018.0,6.06903648975002,,,S101,ELC001_B,,
RE2,PWRTRN_B,2019.0,6.47103279396131,,,S101,ELC001_B,,
RE2,PWRTRN_B,2020.0,6.87111396213886,,,S101,ELC001_B,,
RE2,PWRTRN_B,2021.0,7.22616768962077,,,S101,ELC001_B,,
RE2,PWRTRN_B,2022.0,7.60577104776945,,,S101,ELC001_B,,
RE2,PWRTRN_B,2023.0,8.01120238706572,,,S101,ELC001_B,,
RE2,PWRTRN_B,2024.0,8.44385297128355,,,S101,ELC001_B,,
RE2,PWRTRN_B,2025.0,8.90522383301016,,,S101,ELC001_B,,
RE2,PWRTRN_B,2026.0,9.50353477837109,,,S101,ELC001_B,,
RE2,PWRTRN_B,2027.0,10.1415018167437,,,S101,ELC001_B,,
RE2,PWRTRN_B,2028.0,10.8216380384266,,,S101,ELC001_B,,
RE2,PWRTRN_B,2029.0,11.5465945528186,,,S101,ELC001_B,,
RE2,PWRTRN_B,2030.0,12.3192029302084,,,S101,ELC001_B,,
RE2,PWRTRN_B,2031.0,13.1722552480054,,,S101,ELC001_B,,
RE2,PWRTRN_B,2032.0,14.089679227115,,,S101,ELC001_B,,
RE2,PWRTRN_B,2033.0,15.0756673146518,,,S101,ELC001_B,,
RE2,PWRTRN_B,2034.0,16.1347736569641,,,S101,ELC001_B,,
RE2,PWRTRN_B,2035.0,17.6422503290787,,,S101,ELC001_B,,
RE2,PWRTRN_B,2036.0,18.9640446525852,,,S101,ELC001_B,,
RE2,PWRTRN_B,2037.0,20.3821042888146,,,S101,ELC001_B,,
RE2,PWRTRN_B,2038.0,21.9035107780156,,,S101,ELC001_B,,
RE2,PWRTRN_B,2039.0,23.5358785613021,,,S101,ELC001_B,,
RE2,PWRTRN_B,2040.0,25.2873815954523,,,S101,ELC001_B,,
RE2,PWRTRN_B,2041.0,26.7135997261689,,,S101,ELC001_B,,
RE2,PWRTRN_B,2042.0,28.2199044339301,,,S101,ELC001_B,,
RE2,PWRTRN_B,2043.0,29.810765719622,,,S101,ELC001_B,,
RE2,PWRTRN_B,2044.0,31.4909386346783,,,S101,ELC001_B,,
RE2,PWRTRN_B,2045.0,33.2653934172327,,,S101,ELC001_B,,
RE2,PWRTRN_B,2046.0,35.1771575023589,,,S101,ELC001_B,,
RE2,PWRTRN_B,2047.0,28.4714589060234,,,S101,ELC001_B,,
RE2,PWRTRN_B,2048.0,39.3274179447751,,,S101,ELC001_B,,
RE2,PWRTRN_B,2049.0,41.5781967294388,,,S101,ELC001_B,,
RE2,PWRTRN_B,2050.0,43.9548253309884,,,S101,ELC001_B,,
RE2,PWRDIST_B,2015.0,3.67886869036006,,,S101,ELC002_B,,
RE2,PWRDIST_B,2016.0,3.83402060546751,,,S101,ELC002_B,,
RE2,PWRDIST_B,2017.0,4.12986463212278,,,S101,ELC002_B,,
RE2,PWRDIST_B,2018.0,4.42431251460057,,,S101,ELC002_B,,
RE2,PWRDIST_B,2019.0,4.71736682108711,,,S101,ELC002_B,,
RE2,PWRDIST_B,2020.0,5.0090249981657,,,S101,ELC002_B,,
RE2,PWRDIST_B,2021.0,5.2678582829065,,,S101,ELC002_B,,
RE2,PWRDIST_B,2022.0,5.54458818737784,,,S101,ELC002_B,,
RE2,PWRDIST_B,2023.0,5.84014662590251,,,S101,ELC002_B,,
RE2,PWRDIST_B,2024.0,6.15554782631332,,,S101,ELC002_B,,
RE2,PWRDIST_B,2025.0,6.4918860376351,,,S101,ELC002_B,,
RE2,PWRDIST_B,2026.0,6.92805322952027,,,S101,ELC002_B,,
RE2,PWRDIST_B,2027.0,7.39312961463375,,,S101,ELC002_B,,
RE2,PWRDIST_B,2028.0,7.88894722955608,,,S101,ELC002_B,,
RE2,PWRDIST_B,2029.0,8.41743872644905,,,S101,ELC002_B,,
RE2,PWRDIST_B,2030.0,8.98066831301424,,,S101,ELC002_B,,
RE2,PWRDIST_B,2031.0,12.5450049981003,,,S101,ELC002_B,,
RE2,PWRDIST_B,2032.0,10.2713411324044,,,S101,ELC002_B,,
RE2,PWRDIST_B,2033.0,10.9901239972469,,,S101,ELC002_B,,
RE2,PWRDIST_B,2034.0,11.7622098880632,,,S101,ELC002_B,,
RE2,PWRDIST_B,2035.0,12.8611566347451,,,S101,ELC002_B,,
RE2,PWRDIST_B,2036.0,13.8247414108615,,,S101,ELC002_B,,
RE2,PWRDIST_B,2037.0,14.8585033606563,,,S101,ELC002_B,,
RE2,PWRDIST_B,2038.0,15.9676049093675,,,S101,ELC002_B,,
RE2,PWRDIST_B,2039.0,17.1575969656391,,,S101,ELC002_B,,
RE2,PWRDIST_B,2040.0,18.4344383236437,,,S101,ELC002_B,,
RE2,PWRDIST_B,2041.0,19.4741477956392,,,S101,ELC002_B,,
RE2,PWRDIST_B,2042.0,20.5722401832209,,,S101,ELC002_B,,
RE2,PWRDIST_B,2043.0,21.731974105923,,,S101,ELC002_B,,
RE2,PWRDIST_B,2044.0,22.9568159844207,,,S101,ELC002_B,,
RE2,PWRDIST_B,2045.0,24.2503891099584,,,S101,ELC002_B,,
RE2,PWRDIST_B,2046.0,25.6440603757471,,,S101,ELC002_B,,
RE2,PWRDIST_B,2047.0,27.1156751485937,,,S101,ELC002_B,,
RE2,PWRDIST_B,2048.0,28.6695899215399,,,S101,ELC002_B,,
RE2,PWRDIST_B,2049.0,30.3104020605678,,,S101,ELC002_B,,
RE2,PWRDIST_B,2050.0,32.0429584032677,,,S101,ELC002_B,,
RE2,PWRWND_B,2015.0,5.77948500675,,,S102,WND_B,,
RE2,PWRWND_B,2016.0,4.96188112127333,,,S102,WND_B,,
RE2,PWRWND_B,2017.0,5.66512855214614,,,S102,WND_B,,
RE2,PWRWND_B,2018.0,6.06903648975002,,,S102,WND_B,,
RE2,PWRWND_B,2019.0,6.47103279396131,,,S102,WND_B,,
RE2,PWRWND_B,2020.0,6.87111396213886,,,S102,WND_B,,
RE2,PWRWND_B,2021.0,7.22616768962077,,,S102,WND_B,,
RE2,PWRWND_B,2022.0,7.60577104776945,,,S102,WND_B,,
RE2,PWRWND_B,2023.0,8.01120238706572,,,S102,WND_B,,
RE2,PWRWND_B,2024.0,8.44385297128355,,,S102,WND_B,,
RE2,PWRWND_B,2025.0,8.90522383301015,,,S102,WND_B,,
RE2,PWRWND_B,2026.0,9.50353477837109,,,S102,WND_B,,
RE2,PWRWND_B,2027.0,10.1415018167437,,,S102,WND_B,,
RE2,PWRWND_B,2028.0,10.8216380384266,,,S102,WND_B,,
RE2,PWRWND_B,2029.0,11.5465945528186,,,S102,WND_B,,
RE2,PWRWND_B,2030.0,12.3192029302084,,,S102,WND_B,,
RE2,PWRWND_B,2031.0,13.1722552480054,,,S102,WND_B,,
RE2,PWRWND_B,2032.0,14.089679227115,,,S102,WND_B,,
RE2,PWRWND_B,2033.0,15.0756673146518,,,S102,WND_B,,
RE2,PWRWND_B,2034.0,16.1347736569641,,,S102,WND_B,,
RE2,PWRWND_B,2035.0,17.6422503290787,,,S102,WND_B,,
RE2,PWRWND_B,2036.0,18.9640446525852,,,S102,WND_B,,
RE2,PWRWND_B,2037.0,20.3821042888146,,,S102,WND_B,,
RE2,PWRWND_B,2038.0,21.9035107780156,,,S102,WND_B,,
RE2,PWRWND_B,2039.0,23.5358785613021,,,S102,WND_B,,
RE2,PWRWND_B,2040.0,23.8573291361359,,,S102,WND_B,,
RE2,PWRWND_B,2041.0,25.2028917534433,,,S102,WND_B,,
RE2,PWRWND_B,2042.0,26.6240118902484,,,S102,WND_B,,
RE2,PWRWND_B,2043.0,28.1249067598664,,,S102,WND_B,,
RE2,PWRWND_B,2044.0,29.7100625059768,,,S102,WND_B,,
RE2,PWRWND_B,2045.0,31.384168289717,,,S102,WND_B,,
RE2,PWRWND_B,2046.0,33.1878182578774,,,S102,WND_B,,
RE2,PWRWND_B,2047.0,35.0923405102518,,,S102,WND_B,,
RE2,PWRWND_B,2048.0,37.1033730970236,,,S102,WND_B,,
RE2,PWRWND_B,2049.0,39.2268657993289,,,S102,WND_B,,
RE2,PWRWND_B,2050.0,43.9548253309884,,,S102,WND_B,,
RE2,PWRTRN_B,2015.0,5.77948500675,,,S102,ELC001_B,,
RE2,PWRTRN_B,2016.0,4.96188112127333,,,S102,ELC001_B,,
RE2,PWRTRN_B,2017.0,5.66512855214614,,,S102,ELC001_B,,
RE2,PWRTRN_B,2018.0,6.06903648975002,,,S102,ELC001_B,,
RE2,PWRTRN_B,2019.0,6.47103279396131,,,S102,ELC001_B,,
RE2,PWRTRN_B,2020.0,6.87111396213886,,,S102,ELC001_B,,
RE2,PWRTRN_B,2021.0,7.22616768962077,,,S102,ELC001_B,,
RE2,PWRTRN_B,2022.0,7.60577104776945,,,S102,ELC001_B,,
RE2,PWRTRN_B,2023.0,8.01120238706572,,,S102,ELC001_B,,
RE2,PWRTRN_B,2024.0,8.44385297128355,,,S102,ELC001_B,,
RE2,PWRTRN_B,2025.0,8.90522383301016,,,S102,ELC001_B,,
RE2,PWRTRN_B,2026.0,9.50353477837109,,,S102,ELC001_B,,
RE2,PWRTRN_B,2027.0,10.1415018167437,,,S102,ELC001_B,,
RE2,PWRTRN_B,2028.0,10.8216380384266,,,S102,ELC001_B,,
RE2,PWRTRN_B,2029.0,11.5465945528186,,,S102,ELC001_B,,
RE2,PWRTRN_B,2030.0,12.3192029302084,,,S102,ELC001_B,,
RE2,PWRTRN_B,2031.0,13.1722552480054,,,S102,ELC001_B,,
RE2,PWRTRN_B,2032.0,14.089679227115,,,S102,ELC001_B,,
RE2,PWRTRN_B,2033.0,15.0756673146518,,,S102,ELC001_B,,
RE2,PWRTRN_B,2034.0,16.1347736569641,,,S102,ELC001_B,,
RE2,PWRTRN_B,2035.0,17.6422503290787,,,S102,ELC001_B,,
